,vIG,vEAA,vENT,vRNAP,vAF,vdeg,wIG,wEAA,wENT,wRNAP,wAF,wRNase,wrP,prot_fraction,growth_rate,EGVs,name
0.255EGM1,25.47826086956524,16.301544144176383,2.634146253064453,0.0015201772457448383,0.0015201772457448383,0.0010216341293930425,9.21621041331188e-05,0.00151630236007736,0.00017151218936619676,0.0006293704898736706,0.00011877651546753014,3.993971737491234e-05,0.0004985431163517957,0.255,2.344000000000002,EGM1,R_deg_hill2_glyAA
0.255EGM2,25.478260869565243,16.301544144176383,2.634146253064453,0.0015186212157532173,0.0015186212157532173,0.0010200780994014216,9.21621041331188e-05,0.0015163023600773603,0.00017151218936619676,0.0006295201780836108,0.00011865493765751816,3.987888601043047e-05,0.0004985431163517958,0.255,2.344000000000002,EGM2,R_deg_hill2_glyAA
0.255EGM3,25.47826086956524,16.301544144176383,2.634146253064453,0.0015186212157532173,0.0015186212157532173,0.0010200780994014216,9.216210413311881e-05,0.00151630236007736,0.00017151218936619676,0.0006287262759434688,0.00011936700680783005,3.987888601043047e-05,0.0004985431163517958,0.255,2.344000000000002,EGM3,R_deg_hill2_glyAA
0.255EGM4,25.478260869565243,16.298235188466386,2.635821479132217,0.0015185662732307697,0.001518067409955568,0.0010197061006701755,9.216210413311881e-05,0.001515994574673224,0.0001716212651968312,0.0006287035291207778,0.00011861166696452848,3.986434310924664e-05,0.0004983613092853924,0.255,2.344000000000002,EGM4,R_deg_hill2_glyAA
0.255EGM5,25.478260869565243,16.301544144176383,2.6341462530644533,0.0015186212157532175,0.0015186212157532175,0.0010200780994014218,9.216210413311881e-05,0.0015163023600773603,0.00017151218936619676,0.0006287262759434689,0.00011865493765751816,4.329471588277532e-05,0.0004985431163517958,0.255,2.344000000000002,EGM5,R_deg_hill2_glyAA
0.255EGM6,25.478260869565243,16.300308214515805,2.6347719675698076,0.001518981948693437,0.001518981948693437,0.001020320408522507,9.216210413311881e-05,0.0015161873990009954,0.00017155293033287877,0.0006288756234408973,0.00011868312292458066,3.988835883199651e-05,0.00049866154017093,0.255,2.344000000000002,EGM6,R_deg_hill2_glyAA
0.255EGM7,25.478260869565243,16.301544144176383,2.634146253064453,0.0015186212157532173,0.0015186212157532173,0.0010200780994014216,9.216210413311881e-05,0.0015163023600773603,0.00017151218936619676,0.0006287262759434688,0.00011865493765751816,3.987888601043047e-05,0.0004990592298996176,0.255,2.344000000000002,EGM7,R_deg_hill2_glyAA
0.255EGM8,25.47826086956524,16.30154414417638,2.634146253064453,0.0015186212157532173,0.0015186212157532173,0.0010200780994014216,9.646097361642585e-05,0.0015163023600773603,0.00017151218936619676,0.0006287262759434688,0.00011865493765751816,3.987888601043047e-05,0.0004985431163517957,0.255,2.344000000000002,EGM8,R_deg_hill2_glyAA
0.255EGM9,25.478260869565243,16.301544144176383,2.6341462530644533,0.0015186212157532175,0.0015186212157532175,0.0010200780994014218,9.216210413311881e-05,0.0015168720153976097,0.00017151218936619676,0.0006287262759434689,0.00011865493765751816,3.987888601043047e-05,0.0004985431163517958,0.255,2.344000000000002,EGM9,R_deg_hill2_glyAA
0.255EGM10,25.478260869565243,16.301544144176383,2.6341462530644533,0.0015186212157532175,0.0015186212157532175,0.0010200780994014218,9.216210413311881e-05,0.0015163023600773603,0.00017208184468644628,0.0006287262759434689,0.00011865493765751816,3.987888601043047e-05,0.0004985431163517958,0.255,2.344000000000002,EGM10,R_deg_hill2_glyAA
0.26EGM1,25.695652173913068,16.434757409061213,2.6595979675444954,0.0014431631013221641,0.0014431631013221641,0.0009364018669657129,9.374154589371997e-05,0.001541736766469077,0.00017464693320208866,0.0005985395823212175,0.00011372125238418662,3.6672217968585256e-05,0.0005067612343564512,0.26,2.364000000000002,EGM1,R_deg_hill2_glyAA
0.26EGM2,25.695652173913064,16.434757409061213,2.6595979675444954,0.0014412172138256415,0.0014412172138256415,0.0009344559794691905,9.374154589371997e-05,0.001541736766469077,0.0001746469332020887,0.0005987282518804199,0.00011356791644946065,3.6596011360149014e-05,0.0005067612343564511,0.26,2.364000000000002,EGM2,R_deg_hill2_glyAA
0.26EGM3,25.695652173913064,16.434757409061213,2.6595979675444954,0.0014412172138256415,0.0014412172138256415,0.0009344559794691904,9.374154589371995e-05,0.001541736766469077,0.00017464693320208866,0.0005977325420855397,0.0001144609915424071,3.6596011360149014e-05,0.0005067612343564511,0.26,2.364000000000002,EGM3,R_deg_hill2_glyAA
0.26EGM4,25.69565217391306,16.43064542978827,2.661679740608826,0.0014411937146900024,0.0014405691964633348,0.0009340358181685909,9.374154589371997e-05,0.0015413510236515677,0.00017478363629997972,0.0005977227960195422,0.00011351685268131088,3.65795566227749e-05,0.0005065333782947439,0.26,2.364000000000002,EGM4,R_deg_hill2_glyAA
0.26EGM5,25.695652173913068,16.434757409061213,2.6595979675444954,0.0014412172138256415,0.0014412172138256415,0.0009344559794691904,9.374154589371997e-05,0.0015417367664690772,0.0001746469332020887,0.0005977325420855397,0.00011356791644946065,4.088013542225378e-05,0.0005067612343564511,0.26,2.364000000000002,EGM5,R_deg_hill2_glyAA
0.26EGM6,25.695652173913068,16.433194290357342,2.6603893281516564,0.0014416460465076116,0.0014416460465076116,0.0009347340258733094,9.374154589371997e-05,0.0015415901310478093,0.00017469889921529225,0.0005979103967813234,0.0001136017084647999,3.660690046524048e-05,0.0005069120206343021,0.26,2.364000000000002,EGM6,R_deg_hill2_glyAA
0.26EGM7,25.695652173913068,16.434757409061213,2.6595979675444954,0.0014412172138256417,0.0014412172138256417,0.0009344559794691904,9.374154589371997e-05,0.0015417367664690772,0.00017464693320208872,0.0005977325420855398,0.00011356791644946065,3.6596011360149014e-05,0.0005073960942594806,0.26,2.364000000000002,EGM7,R_deg_hill2_glyAA
0.26EGM8,25.695652173913068,16.434757409061213,2.6595979675444954,0.0014412172138256417,0.0014412172138256417,0.0009344559794691904,9.913317571181776e-05,0.0015417367664690772,0.0001746469332020887,0.0005977325420855397,0.00011356791644946066,3.659601136014902e-05,0.0005067612343564511,0.26,2.364000000000002,EGM8,R_deg_hill2_glyAA
0.26EGM9,25.695652173913068,16.434757409061213,2.6595979675444954,0.0014412172138256415,0.0014412172138256415,0.0009344559794691904,9.374154589371997e-05,0.0015424512265434342,0.0001746469332020887,0.0005977325420855397,0.00011356791644946065,3.659601136014902e-05,0.0005067612343564511,0.26,2.364000000000002,EGM9,R_deg_hill2_glyAA
0.26EGM10,25.695652173913068,16.434757409061213,2.6595979675444954,0.0014412172138256415,0.0014412172138256415,0.0009344559794691904,9.374154589371997e-05,0.0015417367664690772,0.00017536139327644585,0.0005977325420855397,0.00011356791644946065,3.659601136014902e-05,0.0005067612343564511,0.26,2.364000000000002,EGM10,R_deg_hill2_glyAA
0.265EGM1,25.89130434782611,16.557186114104063,2.681220220913421,0.0013717907663032202,0.0013717907663032202,0.0008574342341279925,9.517451690821273e-05,0.0015650483064998375,0.00017740740461710483,0.000569397084959594,0.00010892018684447577,3.3606681488740836e-05,0.0005143565321752277,0.265,2.382000000000002,EGM1,R_deg_hill2_glyAA
0.265EGM2,25.89130434782611,16.55718611410406,2.681220220913421,0.001369847587131645,0.001369847587131645,0.0008554910549564173,9.517451690821272e-05,0.0015650483064998375,0.00017740740461710485,0.0005695868060776455,0.0001087658984182527,3.353051960845261e-05,0.0005143565321752277,0.265,2.382000000000002,EGM2,R_deg_hill2_glyAA
0.265EGM3,25.891304347826107,16.55718611410406,2.681220220913421,0.001369847587131645,0.001369847587131645,0.0008554910549564172,9.517451690821272e-05,0.0015650483064998375,0.00017740740461710485,0.0005685905184021949,0.00010965949182561845,3.353051960845261e-05,0.0005143565321752277,0.265,2.382000000000002,EGM3,R_deg_hill2_glyAA
0.265EGM4,25.89130434782611,16.553104013127594,2.6832868674830213,0.0013698649588438619,0.001369240577352672,0.000855111967938956,9.517451690821273e-05,0.0015646624507646809,0.0001775441477317934,0.0005685977289787202,0.00010871770184180225,3.351566149322317e-05,0.0005141286094137162,0.265,2.382000000000002,EGM4,R_deg_hill2_glyAA
0.265EGM5,25.89130434782611,16.55718611410406,2.6812202209134215,0.001369847587131645,0.001369847587131645,0.0008554910549564172,9.517451690821272e-05,0.0015650483064998375,0.00017740740461710485,0.0005685905184021949,0.0001087658984182527,3.781713004969064e-05,0.0005143565321752277,0.265,2.382000000000002,EGM5,R_deg_hill2_glyAA
0.265EGM6,25.89130434782611,16.555611067283806,2.682017620371888,0.001370254982136218,0.001370254982136218,0.0008557454794526317,9.517451690821272e-05,0.0015648994270742085,0.0001774601658812734,0.0005687596181903909,0.00010879824558161582,3.354049164206975e-05,0.0005145095026835866,0.265,2.382000000000002,EGM6,R_deg_hill2_glyAA
0.265EGM7,25.891304347826107,16.55718611410406,2.6812202209134206,0.001369847587131645,0.001369847587131645,0.0008554910549564172,9.517451690821272e-05,0.0015650483064998373,0.00017740740461710485,0.0005685905184021948,0.0001087658984182527,3.353051960845261e-05,0.0005149797750915052,0.265,2.382000000000002,EGM7,R_deg_hill2_glyAA
0.265EGM8,25.89130434782611,16.55718611410406,2.681220220913421,0.001369847587131645,0.001369847587131645,0.0008554910549564172,0.00010056927586908969,0.0015650483064998375,0.00017740740461710483,0.0005685905184021949,0.0001087658984182527,3.3530519608452605e-05,0.0005143565321752276,0.265,2.382000000000002,EGM8,R_deg_hill2_glyAA
0.265EGM9,25.89130434782611,16.55718611410406,2.6812202209134215,0.001369847587131645,0.001369847587131645,0.0008554910549564172,9.517451690821272e-05,0.00156576318122573,0.00017740740461710485,0.0005685905184021949,0.0001087658984182527,3.353051960845261e-05,0.0005143565321752277,0.265,2.382000000000002,EGM9,R_deg_hill2_glyAA
0.265EGM10,25.89130434782611,16.55718611410406,2.6812202209134215,0.001369847587131645,0.001369847587131645,0.0008554910549564172,9.517451690821272e-05,0.0015650483064998375,0.00017812227934299748,0.0005685905184021949,0.0001087658984182527,3.353051960845261e-05,0.0005143565321752277,0.265,2.382000000000002,EGM10,R_deg_hill2_glyAA
0.27EGM1,26.06521739130437,16.668846229265608,2.699004928054114,0.0013061427966506221,0.0013061427966506221,0.0007848281461634576,9.645739398819125e-05,0.0015861862403880541,0.0001797837171520492,0.0005420769821123804,0.00010440434754560648,3.0756883170915274e-05,0.0005213146504871645,0.27,2.398000000000002,EGM1,R_deg_hill2_glyAA
0.27EGM2,26.065217391304373,16.668846229265608,2.699004928054114,0.0013041729768484332,0.0013041729768484332,0.0007828583263612688,9.645739398819125e-05,0.001586186240388054,0.00017978371715204918,0.0005422704732199725,0.00010424689328275152,3.067968726781236e-05,0.0005213146504871644,0.27,2.398000000000002,EGM2,R_deg_hill2_glyAA
0.27EGM3,26.06521739130437,16.668846229265608,2.699004928054114,0.0013041729768484334,0.0013041729768484334,0.0007828583263612688,9.645739398819125e-05,0.0015861862403880541,0.00017978371715204918,0.0005412594650871257,0.00010515368980805867,3.067968726781236e-05,0.0005213146504871644,0.27,2.398000000000002,EGM3,R_deg_hill2_glyAA
0.27EGM4,26.06521739130437,16.66473125812105,2.701088215814247,0.0013042280200151776,0.0013035943302058043,0.000782510981070234,9.645739398819124e-05,0.0015857946649592983,0.00017992248726451582,0.0005412823091695577,0.00010420064012778404,3.066607504125225e-05,0.0005210833491355702,0.27,2.398000000000002,EGM4,R_deg_hill2_glyAA
0.27EGM5,26.06521739130437,16.668846229265608,2.699004928054114,0.0013041729768484332,0.0013041729768484332,0.0007828583263612688,9.645739398819125e-05,0.0015861862403880541,0.00017978371715204918,0.0005412594650871258,0.00010424689328275154,3.5029633699175063e-05,0.0005213146504871645,0.27,2.398000000000002,EGM5,R_deg_hill2_glyAA
0.27EGM6,26.06521739130437,16.667238704392553,2.6998187701867815,0.0013045662295267865,0.0013045662295267865,0.0007830943848742713,9.645739398819125e-05,0.0015860332703624355,0.00017983792808077523,0.0005414226732950153,0.00010427832728017455,3.068893824096031e-05,0.0005214718446525153,0.27,2.398000000000002,EGM6,R_deg_hill2_glyAA
0.27EGM7,26.06521739130437,16.668846229265608,2.6990049280541135,0.0013041729768484334,0.0013041729768484334,0.0007828583263612688,9.645739398819126e-05,0.0015861862403880541,0.0001797837171520492,0.0005412594650871257,0.00010424689328275152,3.067968726781236e-05,0.0005219353899443433,0.27,2.398000000000002,EGM7,R_deg_hill2_glyAA
0.27EGM8,26.06521739130437,16.66884622926561,2.699004928054114,0.0013041729768484334,0.0013041729768484334,0.000782858326361269,0.00010193186217503007,0.0015861862403880541,0.0001797837171520492,0.0005412594650871257,0.00010424689328275154,3.067968726781236e-05,0.0005213146504871645,0.27,2.398000000000002,EGM8,R_deg_hill2_glyAA
0.27EGM9,26.06521739130437,16.668846229265608,2.699004928054114,0.0013041729768484332,0.0013041729768484332,0.0007828583263612688,9.645739398819125e-05,0.0015869116776083,0.00017978371715204918,0.0005412594650871258,0.00010424689328275154,3.0679687267812365e-05,0.0005213146504871645,0.27,2.398000000000002,EGM9,R_deg_hill2_glyAA
0.27EGM10,26.06521739130437,16.668846229265608,2.699004928054114,0.0013041729768484332,0.0013041729768484332,0.0007828583263612688,9.645739398819125e-05,0.0015861862403880541,0.00018050915437229492,0.0005412594650871258,0.00010424689328275154,3.0679687267812365e-05,0.0005213146504871645,0.27,2.398000000000002,EGM10,R_deg_hill2_glyAA
0.275EGM1,26.21739130434785,16.769742654177833,2.7129496084283247,0.0012463128597441572,0.0012463128597441572,0.0007186909358980968,9.75869565217393e-05,0.0016051039397570223,0.00018176762376469793,0.0005167026087068096,0.0001002035539234303,2.8135406359808257e-05,0.0005276219238460603,0.275,2.412000000000002,EGM1,R_deg_hill2_glyAA
0.275EGM2,26.217391304347846,16.76974265417783,2.7129496084283247,0.0012438168036881274,0.0012438168036881274,0.000716194879842067,9.758695652173928e-05,0.0016051039397570223,0.0001817676237646979,0.0005169490656496451,0.00010000287101652552,2.8037690432244064e-05,0.0005276219238460603,0.275,2.412000000000002,EGM2,R_deg_hill2_glyAA
0.275EGM3,26.21739130434785,16.769742654177833,2.712949608428325,0.0012438168036881276,0.0012438168036881276,0.000716194879842067,9.75869565217393e-05,0.0016051039397570225,0.00018176762376469793,0.0005156677813233437,0.00010115208449688511,2.8037690432244068e-05,0.0005276219238460605,0.275,2.412000000000002,EGM3,R_deg_hill2_glyAA
0.275EGM4,26.217391304347846,16.764556475157733,2.7155752169429124,0.00124392942799212,0.0012431255768506218,0.0007157968685590847,9.75869565217393e-05,0.0016046075483365273,0.0001819435395351753,0.0005157144736696689,9.994729637879008e-05,2.8022109034701458e-05,0.0005273287082915372,0.275,2.412000000000002,EGM4,R_deg_hill2_glyAA
0.275EGM5,26.21739130434785,16.769742654177833,2.7129496084283247,0.0012438168036881276,0.0012438168036881276,0.000716194879842067,9.75869565217393e-05,0.0016051039397570225,0.0001817676237646979,0.0005156677813233437,0.00010000287101652553,3.355052262585087e-05,0.0005276219238460603,0.275,2.412000000000002,EGM5,R_deg_hill2_glyAA
0.275EGM6,26.21739130434785,16.76769612373762,2.71398570605017,0.0012442918274881672,0.0012442918274881672,0.00071646840051841,9.75869565217393e-05,0.001604908057557745,0.0001818370423053615,0.0005158647190623386,0.00010004106293004872,2.804839825530448e-05,0.0005278234269697571,0.275,2.412000000000002,EGM6,R_deg_hill2_glyAA
0.275EGM7,26.217391304347853,16.769742654177833,2.7129496084283256,0.0012438168036881274,0.0012438168036881274,0.0007161948798420671,9.75869565217393e-05,0.0016051039397570227,0.00018176762376469793,0.0005156677813233437,0.00010000287101652553,2.8037690432244068e-05,0.0005283943043211606,0.275,2.412000000000002,EGM7,R_deg_hill2_glyAA
0.275EGM8,26.21739130434785,16.769742654177833,2.712949608428325,0.0012438168036881276,0.0012438168036881276,0.0007161948798420671,0.00010452493264155714,0.0016051039397570225,0.00018176762376469793,0.0005156677813233436,0.00010000287101652553,2.8037690432244068e-05,0.0005276219238460603,0.275,2.412000000000002,EGM8,R_deg_hill2_glyAA
0.275EGM9,26.21739130434785,16.769742654177833,2.7129496084283247,0.0012438168036881276,0.0012438168036881276,0.000716194879842067,9.75869565217393e-05,0.00160602331054131,0.0001817676237646979,0.0005156677813233437,0.00010000287101652553,2.8037690432244064e-05,0.0005276219238460603,0.275,2.412000000000002,EGM9,R_deg_hill2_glyAA
0.275EGM10,26.21739130434785,16.769742654177833,2.7129496084283247,0.0012438168036881276,0.0012438168036881276,0.000716194879842067,9.75869565217393e-05,0.0016051039397570225,0.00018268699454898558,0.0005156677813233437,0.00010000287101652553,2.8037690432244064e-05,0.0005276219238460603,0.275,2.412000000000002,EGM10,R_deg_hill2_glyAA
0.28EGM1,26.35869565217394,16.86541399694155,2.724894910977117,0.001188967909121597,0.001188967909121597,0.0006553426557219118,9.86417236983362e-05,0.0016229614659755277,0.00018355194886443096,0.0004921671694807878,9.610823932066251e-05,2.5615827532650506e-05,0.0005336252533996854,0.28,2.425000000000002,EGM1,R_deg_hill2_glyAA
0.28EGM2,26.35869565217394,16.86541399694155,2.7248949109771172,0.0011889143491390416,0.0011889143491390416,0.0006552890957393561,9.86417236983362e-05,0.0016229614659755277,0.00018355194886443093,0.0004921724830396964,9.610390988873926e-05,2.5613733996904255e-05,0.0005336252533996854,0.28,2.425000000000002,EGM2,R_deg_hill2_glyAA
