,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,growth_rate,EGVs,prot_fraction,name
0.535EGM5,-7.194245199571008e-17,3.872457909892542e-17,0.0,0.0,0.0,0.0015092163923182455,0.633211125525944,0.011105598353473018,0.14062401100614882,0.0036573495202553673,0.20989269920186038,2.500000000000002,EGM5,0.535,RBA_reverse
0.535EGM6,-7.194245199571008e-17,3.872457909892542e-17,1.4401813075437515e-17,0.0,0.00042454566407019366,0.0015092163923182452,0.633211125525944,0.01110559835347302,0.14062401100614882,0.0032328038561851777,0.20989269920186035,2.500000000000002,EGM6,0.535,RBA_reverse
0.535EGM7,-7.194245199571008e-17,1.936228954946271e-17,0.0,0.0,0.0,0.0019337620563884344,0.6332111255259442,0.011105598353473018,0.14062401100614882,0.003232803856185178,0.20989269920186038,2.500000000000002,EGM7,0.535,RBA_reverse
0.535EGM8,-7.194245199571008e-17,-5.808686864838813e-17,0.0,0.0,0.0,0.0015092163923182452,0.6336356711900143,0.011105598353473018,0.14062401100614882,0.003232803856185178,0.20989269920186038,2.500000000000002,EGM8,0.535,RBA_reverse
0.54EGM1,3.993608002248761e-17,-5.804043629934866e-17,0.0,0.0,0.0,0.0015104237654320998,0.6340603588836752,0.011027742409845479,0.1396381645235818,0.0032450330708623564,0.210518277346603,2.502000000000002,EGM1,0.54,RBA_reverse
0.54EGM2,4.792329602698513e-17,-2.5150855729717753e-16,0.0,0.0,0.0,0.0015104237654321,0.6341127642488401,0.011400455509323561,0.13947018910096162,0.0032411295119509774,0.21026503786349163,2.502000000000002,EGM2,0.54,RBA_reverse
0.54EGM3,-8.785937604947274e-17,-1.1608087259869732e-16,1.43903008347697e-17,0.0,0.0,0.0015104237654320998,0.6341127642488401,0.011014476769336952,0.13985616784094826,0.0032411295119509783,0.21026503786349163,2.502000000000002,EGM3,0.54,RBA_reverse
0.54EGM4,-4.792329602698513e-17,-1.3542768469848022e-16,1.43903008347697e-17,0.00021617396073851075,0.0,0.0015104237654320998,0.6340249204004512,0.011036713135975094,0.1397517558358041,0.003240428864147113,0.21021958403745186,2.502000000000002,EGM4,0.54,RBA_reverse
0.54EGM5,-7.987216004497523e-17,1.3542768469848022e-16,0.0,0.0,0.0,0.0015104237654321,0.63411276424884,0.01101447676933695,0.13947018910096162,0.003627108251937587,0.21026503786349163,2.502000000000002,EGM5,0.54,RBA_reverse
0.54EGM6,-2.0766761611693557e-16,0.0,1.43903008347697e-17,0.0,0.00038597873998661727,0.0015104237654320998,0.63411276424884,0.011014476769336949,0.13947018910096162,0.0032411295119509774,0.21026503786349163,2.502000000000002,EGM6,0.54,RBA_reverse
0.54EGM7,4.792329602698513e-17,-2.5150855729717753e-16,0.0,0.0,0.0,0.0018964025054187094,0.6341127642488401,0.01101447676933695,0.13947018910096162,0.0032411295119509774,0.21026503786349163,2.502000000000002,EGM7,0.54,RBA_reverse
0.54EGM8,4.792329602698513e-17,-2.5150855729717753e-16,0.0,0.0,0.0,0.0015104237654321,0.6344987429888267,0.01101447676933695,0.13947018910096162,0.0032411295119509774,0.21026503786349163,2.502000000000002,EGM8,0.54,RBA_reverse
0.545EGM1,-7.980836438998722e-17,-1.933135937446357e-17,-1.4378806984262697e-17,0.0,0.0,0.0015116311385459547,0.6349690961505965,0.010934823934630048,0.13846158958673632,0.0032530500391022487,0.21086980915038878,2.5040000000000022,EGM1,0.545,RBA_reverse
0.545EGM2,-1.3567421946297828e-16,1.933135937446357e-17,0.0,0.0,0.0,0.0015116311385459547,0.6350164897567478,0.011274263391095852,0.13830967840364086,0.003249481001063731,0.21063845630890574,2.5040000000000022,EGM2,0.545,RBA_reverse
0.545EGM3,-7.980836438998722e-18,-9.665679687231786e-17,0.0,0.0,0.0,0.001511631138545955,0.6350164897567478,0.010922826946542535,0.13866111484819418,0.003249481001063731,0.21063845630890574,2.5040000000000022,EGM3,0.545,RBA_reverse
0.545EGM4,-7.182752795098849e-17,1.933135937446357e-17,0.0,0.00019667458540060295,0.0,0.0015116311385459547,0.6349364276866909,0.01094309347147567,0.13856630212931004,0.003248841910735079,0.21059702907784172,2.5040000000000022,EGM4,0.545,RBA_reverse
0.545EGM5,-7.980836438998722e-18,5.799407812339072e-17,0.0,0.0,0.0,0.0015116311385459545,0.6350164897567477,0.010922826946542535,0.13830967840364086,0.0036009174456170475,0.21063845630890574,2.5040000000000022,EGM5,0.545,RBA_reverse
0.545EGM6,-2.3942509316996166e-17,-2.1264495311909928e-16,1.4378806984262697e-17,0.0,0.0003514364445533226,0.001511631138545955,0.635016489756748,0.010922826946542537,0.1383096784036409,0.003249481001063731,0.21063845630890576,2.5040000000000022,EGM6,0.545,RBA_reverse
0.545EGM7,-1.3567421946297828e-16,5.799407812339072e-17,0.0,0.0,0.0,0.0018630675830992717,0.6350164897567478,0.010922826946542535,0.13830967840364086,0.003249481001063731,0.21063845630890574,2.5040000000000022,EGM7,0.545,RBA_reverse
0.545EGM8,-1.3567421946297828e-16,1.3531951562124498e-16,0.0,0.0,0.0,0.0015116311385459547,0.635367926201301,0.010922826946542535,0.13830967840364086,0.003249481001063731,0.21063845630890574,2.5040000000000022,EGM8,0.545,RBA_reverse
0.55EGM1,-6.379573645092673e-17,-7.726372525723348e-17,-1.436733147988579e-17,0.0,0.0,0.0015128385116598096,0.6358793276059723,0.010841527227780815,0.13728022531322093,0.0032611313901164687,0.21122494995124957,2.5060000000000024,EGM1,0.55,RBA_reverse
0.55EGM2,-3.9872335281829205e-17,-1.931593131430837e-16,-1.436733147988579e-17,0.0,0.0,0.0015128385116598096,0.6359223118105006,0.01115158401999283,0.1371424476276938,0.0032578584414153355,0.2110129595887376,2.5060000000000024,EGM2,0.55,RBA_reverse
0.55EGM3,8.771913762002424e-17,-2.8973896971462556e-16,-1.436733147988579e-17,0.0,0.0,0.0015128385116598096,0.6359223118105006,0.010830646414279707,0.1374633852334069,0.0032578584414153355,0.2110129595887376,2.5060000000000024,EGM3,0.55,RBA_reverse
0.55EGM4,-3.1897868225463365e-17,-1.1589558788585023e-16,0.0,0.00017946624986202488,0.0,0.0015128385116598096,0.6358491249993327,0.010849172569452281,0.13737703401970702,0.0032572737657782735,0.21097508988420793,2.5060000000000024,EGM4,0.55,RBA_reverse
0.55EGM5,-1.6746380818368264e-16,-5.794779394292512e-17,-1.436733147988579e-17,0.0,0.0,0.0015128385116598096,0.6359223118105005,0.010830646414279707,0.1371424476276938,0.0035787960471284582,0.2110129595887376,2.5060000000000024,EGM5,0.55,RBA_reverse
0.55EGM6,-4.7846802338195045e-17,-5.794779394292512e-17,1.436733147988579e-17,0.0,0.0003209376057131322,0.0015128385116598096,0.6359223118105005,0.010830646414279707,0.1371424476276938,0.0032578584414153355,0.21101295958873756,2.5060000000000024,EGM6,0.55,RBA_reverse
0.55EGM7,-3.9872335281829205e-17,-1.5452745051446696e-16,-1.436733147988579e-17,0.0,0.0,0.0018337761173729322,0.6359223118105006,0.010830646414279707,0.1371424476276938,0.0032578584414153355,0.2110129595887376,2.5060000000000024,EGM7,0.55,RBA_reverse
0.55EGM8,-3.9872335281829205e-17,-1.5452745051446696e-16,-1.436733147988579e-17,0.0,0.0,0.0015128385116598096,0.6362432494162138,0.010830646414279707,0.1371424476276938,0.0032578584414153355,0.2110129595887376,2.5060000000000024,EGM8,0.55,RBA_reverse
0.555EGM1,1.1952161748356938e-16,7.720211144123888e-17,-1.435587427774872e-17,0.0,0.0,0.0015140458847736637,0.6367910710706166,0.010747847778223022,0.1360940145818068,0.003269277921933188,0.2115837427626465,2.5080000000000022,EGM1,0.555,RBA_reverse
0.555EGM2,7.968107832237958e-17,1.3510369502216807e-16,-1.435587427774872e-17,0.0,0.0,0.001514045884773664,0.6368302402303425,0.011032433852701947,0.1359684652961964,0.0032662619516216217,0.2113885527843638,2.5080000000000022,EGM2,0.555,RBA_reverse
0.555EGM3,7.171297049014162e-17,9.650263930154861e-17,-1.435587427774872e-17,0.0,0.0,0.001514045884773664,0.6368302402303425,0.010737932686699333,0.13626296646219904,0.0032662619516216217,0.21138855278436383,2.5080000000000022,EGM3,0.555,RBA_reverse
0.555EGM4,-1.513940488125212e-16,9.650263930154861e-17,-1.435587427774872e-17,0.0001645542903467254,0.0,0.001514045884773664,0.6367630151107279,0.010754949728125218,0.13618394262074937,0.0032657244742040864,0.21135376789107294,2.5080000000000022,EGM4,0.555,RBA_reverse
0.555EGM5,7.171297049014162e-17,3.860105572061944e-17,0.0,0.0,0.0,0.001514045884773664,0.6368302402303425,0.01073793268669933,0.13596846529619644,0.0035607631176242374,0.2113885527843638,2.5080000000000022,EGM5,0.555,RBA_reverse
0.555EGM6,1.9920269580594898e-16,-3.860105572061944e-17,0.0,0.0,0.0002945011660026144,0.001514045884773664,0.6368302402303425,0.01073793268669933,0.13596846529619644,0.0032662619516216217,0.2113885527843638,2.5080000000000022,EGM6,0.555,RBA_reverse
0.555EGM7,7.968107832237958e-17,5.790158358092916e-17,-1.435587427774872e-17,0.0,0.0,0.0018085470507762792,0.6368302402303425,0.01073793268669933,0.1359684652961964,0.0032662619516216217,0.2113885527843638,2.5080000000000022,EGM7,0.555,RBA_reverse
0.555EGM8,7.968107832237958e-17,1.3510369502216807e-16,-1.435587427774872e-17,0.0,0.0,0.001514045884773664,0.637124741396345,0.01073793268669933,0.1359684652961964,0.0032662619516216217,0.2113885527843638,2.5080000000000022,EGM8,0.555,RBA_reverse
0.56EGM1,4.777055245399076e-17,-3.8570297907296243e-17,0.0,0.0,0.0,0.0015152532578875185,0.6377043446618138,0.01065378099983518,0.13490289932098992,0.0032774904457674777,0.2119462313137061,2.510000000000002,EGM1,0.56,RBA_reverse
0.56EGM2,-7.961758742331793e-17,-7.714059581459249e-17,1.4344435334101115e-17,0.0,0.0,0.0015152532578875185,0.6377402848963861,0.010916829446230108,0.13478769974032911,0.003274691651027908,0.21176524100813915,2.510000000000002,EGM2,0.56,RBA_reverse
0.56EGM3,-7.961758742331793e-17,-5.785544686094436e-17,1.4344435334101115e-17,0.0,0.0,0.0015152532578875185,0.6377402848963861,0.010644683262797574,0.1350598459237616,0.003274691651027908,0.21176524100813915,2.510000000000002,EGM3,0.56,RBA_reverse
0.56EGM4,8.757934616564972e-17,-5.785544686094436e-17,-1.4344435334101115e-17,0.00015194406030270144,0.0,0.0015152532578875185,0.6376781008021762,0.010660424243449887,0.13498701901751203,0.0032741940810822124,0.21173306453758942,2.510000000000002,EGM4,0.56,RBA_reverse
0.56EGM5,-7.961758742331793e-17,-5.785544686094436e-17,0.0,0.0,0.0,0.0015152532578875185,0.6377402848963861,0.010644683262797576,0.13478769974032911,0.0035468378344604428,0.21176524100813915,2.510000000000002,EGM5,0.56,RBA_reverse
0.56EGM6,-7.961758742331793e-17,-5.785544686094436e-17,1.4344435334101115e-17,0.0,0.0002721461834325442,0.0015152532578875185,0.6377402848963861,0.010644683262797574,0.1347876997403291,0.003274691651027908,0.21176524100813915,2.510000000000002,EGM6,0.56,RBA_reverse
0.56EGM7,-7.961758742331793e-17,-3.8570297907296243e-17,1.4344435334101115e-17,0.0,0.0,0.001787399441320053,0.6377402848963861,0.010644683262797574,0.13478769974032911,0.003274691651027908,0.21176524100813915,2.510000000000002,EGM7,0.56,RBA_reverse
0.56EGM8,-7.961758742331793e-17,-1.1571089372188872e-16,1.4344435334101115e-17,0.0,0.0,0.0015152532578875185,0.6380124310798188,0.010644683262797574,0.13478769974032911,0.003274691651027908,0.21176524100813915,2.510000000000002,EGM8,0.56,RBA_reverse
0.565EGM1,1.1933129643662102e-16,-1.3488856174983977e-16,-1.4333014605331924e-17,0.0,0.0,0.001516460631001373,0.6386191667994626,0.010559322229893156,0.1337068204892896,0.0032857697862950287,0.21231246006405835,2.5120000000000022,EGM1,0.565,RBA_reverse
0.565EGM2,-2.3866259287324204e-17,1.9269794535691396e-16,-2.866602921066385e-17,0.0,0.0,0.001516460631001373,0.6386524557490734,0.010804787458677507,0.13360011909789804,0.003283147659714597,0.21214302940363505,2.5120000000000022,EGM2,0.565,RBA_reverse
0.565EGM3,1.034204569117382e-16,1.3488856174983977e-16,-2.866602921066385e-17,0.0,0.0,0.001516460631001373,0.6386524557490735,0.010550895626299125,0.13385401093027643,0.003283147659714597,0.21214302940363508,2.5120000000000022,EGM3,0.565,RBA_reverse
0.565EGM4,1.034204569117382e-16,2.1196773989260532e-16,-2.866602921066385e-17,0.00014164093047036407,0.0,0.001516460631001373,0.638594384863959,0.010565595409107903,0.13378625426627852,0.003282682631625204,0.21211298126755754,2.5120000000000022,EGM4,0.565,RBA_reverse
0.565EGM5,1.034204569117382e-16,1.1561876721414836e-16,-2.866602921066385e-17,0.0,0.0,0.0015164606310013734,0.6386524557490735,0.010550895626299125,0.13360011909789807,0.003537039492092979,0.21214302940363508,2.5120000000000022,EGM5,0.565,RBA_reverse
0.565EGM6,-2.3866259287324204e-17,2.1196773989260532e-16,-2.866602921066385e-17,0.0,0.00025389183237837696,0.001516460631001373,0.6386524557490734,0.010550895626299123,0.13360011909789804,0.003283147659714597,0.21214302940363505,2.5120000000000022,EGM6,0.565,RBA_reverse
0.565EGM7,-2.3866259287324204e-17,1.9269794535691396e-16,-2.866602921066385e-17,0.0,0.0,0.0017703524633797551,0.6386524557490734,0.010550895626299125,0.13360011909789804,0.003283147659714597,0.21214302940363505,2.5120000000000022,EGM7,0.565,RBA_reverse
0.565EGM8,-2.3866259287324204e-17,1.9269794535691396e-16,-2.866602921066385e-17,0.0,0.0,0.001516460631001373,0.6389063475814517,0.010550895626299125,0.13360011909789804,0.003283147659714597,0.21214302940363505,2.5120000000000022,EGM8,0.565,RBA_reverse
0.57EGM1,3.1796363473751464e-17,-9.627232273996972e-17,-1.432161204796889e-17,0.0,0.0,0.001517668004115228,0.6395355562123778,0.010464466727475358,0.13250571805505446,0.0032941167819327084,0.21268247421904435,2.5140000000000025,EGM1,0.57,RBA_reverse
0.57EGM2,-3.1796363473751464e-17,5.776339364398183e-17,-1.432161204796889e-17,0.0,0.0,0.001517668004115228,0.6395667627896403,0.010696324650017307,0.13240569131184385,0.003291630098502826,0.21252192314588034,2.5140000000000025,EGM2,0.57,RBA_reverse
0.57EGM3,7.949090868437866e-17,1.1552678728796367e-16,0.0,0.0,0.0,0.001517668004115228,0.6395667627896402,0.010456567245539412,0.13264544871632175,0.003291630098502825,0.21252192314588034,2.5140000000000025,EGM3,0.57,RBA_reverse
0.57EGM4,5.564363607906507e-17,-1.1552678728796367e-16,-1.432161204796889e-17,0.00013365028895032989,0.0,0.0015176680041152281,0.6395118700953756,0.010470462516498198,0.13258163939442785,0.0032911901711890432,0.21249351952944365,2.5140000000000025,EGM4,0.57,RBA_reverse
0.57EGM5,-1.7487999910563306e-16,1.9254464547993945e-17,-2.864322409593778e-17,0.0,0.0,0.0015176680041152281,0.6395667627896404,0.010456567245539415,0.13240569131184385,0.0035313875029807196,0.2125219231458804,2.5140000000000025,EGM5,0.57,RBA_reverse
0.57EGM6,-3.1796363473751464e-17,1.1552678728796367e-16,-1.432161204796889e-17,0.0,0.00023975740447789256,0.001517668004115228,0.6395667627896402,0.010456567245539412,0.13240569131184385,0.003291630098502826,0.21252192314588034,2.5140000000000025,EGM6,0.57,RBA_reverse
0.57EGM7,-3.1796363473751464e-17,5.776339364398183e-17,-1.432161204796889e-17,0.0,0.0,0.0017574254085931213,0.6395667627896403,0.010456567245539412,0.13240569131184385,0.003291630098502826,0.21252192314588034,2.5140000000000025,EGM7,0.57,RBA_reverse
0.57EGM8,-3.1796363473751464e-17,5.776339364398183e-17,-1.432161204796889e-17,0.0,0.0,0.001517668004115228,0.6398065201941181,0.010456567245539412,0.13240569131184385,0.003291630098502826,0.21252192314588034,2.5140000000000025,EGM8,0.57,RBA_reverse
0.575EGM1,7.942772036268999e-18,1.9239158932296017e-16,0.0,0.0,0.0,0.001518875377229082,0.6404535319447491,0.010369209671827855,0.1312995309757605,0.003302532285126161,0.2130563197453072,2.5160000000000022,EGM1,0.575,RBA_reverse
0.575EGM2,-2.303403890518009e-16,9.619579466148008e-17,1.431022761867798e-17,0.0,0.0,0.0015188753772290822,0.6404832160805878,0.010591457882882347,0.13120438412873597,0.003300139088960179,0.2129019274416046,2.5160000000000022,EGM2,0.575,RBA_reverse
0.575EGM3,1.5091266868911097e-16,-5.771747679688806e-17,0.0,0.0,0.0,0.0015188753772290824,0.6404832160805878,0.010361695573345717,0.1314341464382726,0.003300139088960179,0.21290192744160463,2.5160000000000022,EGM3,0.575,RBA_reverse
0.575EGM4,1.11198808507766e-16,3.847831786459204e-17,-1.431022761867798e-17,0.00012797754127145516,0.0,0.0015188753772290822,0.6404305593047783,0.010375024854728002,0.1313731654003205,0.0032997167452737198,0.21287468077639868,2.5160000000000022,EGM4,0.575,RBA_reverse
0.575EGM5,1.5091266868911097e-16,-7.695663572918408e-17,-1.431022761867798e-17,0.0,0.0,0.0015188753772290824,0.6404832160805878,0.010361695573345717,0.13120438412873597,0.003529901398496811,0.21290192744160463,2.5160000000000022,EGM5,0.575,RBA_reverse
0.575EGM6,3.1771088145075996e-17,7.695663572918408e-17,0.0,0.0,0.0002297623095366338,0.0015188753772290822,0.6404832160805877,0.010361695573345715,0.13120438412873592,0.003300139088960179,0.21290192744160458,2.5160000000000022,EGM6,0.575,RBA_reverse
0.575EGM7,-2.303403890518009e-16,1.3467411252607213e-16,1.431022761867798e-17,0.0,0.0,0.0017486376867657137,0.6404832160805878,0.010361695573345715,0.13120438412873597,0.003300139088960179,0.2129019274416046,2.5160000000000022,EGM7,0.575,RBA_reverse
0.575EGM8,-2.303403890518009e-16,5.771747679688806e-17,1.431022761867798e-17,0.0,0.0,0.0015188753772290822,0.6407129783901244,0.010361695573345715,0.13120438412873597,0.003300139088960179,0.2129019274416046,2.5160000000000022,EGM8,0.575,RBA_reverse
0.58EGM1,3.968231620979508e-17,0.0,-2.859772254852565e-17,0.0,0.0,0.0015200827503429367,0.6413731133627617,0.010273546160688249,0.13008819717678732,0.0033110171626446706,0.21343404338677502,2.518000000000002,EGM1,0.58,RBA_reverse
0.58EGM2,4.76187794517541e-17,-2.1146265393575244e-16,-1.4298861274262826e-17,0.0,0.0,0.0015200827503429367,0.6414018257461547,0.010490204123359473,0.1299961650972532,0.0033086747534064424,0.21328304752948313,2.518000000000002,EGM2,0.58,RBA_reverse
0.58EGM3,-7.936463241959016e-17,9.611938815261475e-17,-2.859772254852565e-17,0.0,0.0,0.0015200827503429367,0.6414018257461547,0.010266278046917151,0.1302200911736955,0.0033086747534064424,0.21328304752948318,2.518000000000002,EGM3,0.58,RBA_reverse
0.58EGM4,-1.587292648391803e-17,-3.84477552610459e-17,0.0,0.00012462811045939608,0.0,0.0015200827503429367,0.641350455309609,0.010279281710603832,0.1301608232531844,0.0033082623995238005,0.21325646646627655,2.518000000000002,EGM4,0.58,RBA_reverse
0.58EGM5,-2.063480442909344e-16,-1.922387763052295e-17,0.0,0.0,0.0,0.0015200827503429367,0.6414018257461547,0.010266278046917151,0.1299961650972532,0.003532600829848765,0.21328304752948313,2.518000000000002,EGM5,0.58,RBA_reverse
0.58EGM6,-7.936463241959016e-17,-5.767163289156885e-17,-1.4298861274262826e-17,0.0,0.00022392607644231583,0.0015200827503429367,0.6414018257461547,0.010266278046917151,0.1299961650972532,0.0033086747534064424,0.21328304752948313,2.518000000000002,EGM6,0.58,RBA_reverse
0.58EGM7,4.76187794517541e-17,-1.7301489867470656e-16,-1.4298861274262826e-17,0.0,0.0,0.0017440088267852596,0.6414018257461547,0.010266278046917151,0.1299961650972532,0.0033086747534064424,0.21328304752948313,2.518000000000002,EGM7,0.58,RBA_reverse
0.58EGM8,4.76187794517541e-17,-2.499104091967983e-16,-1.4298861274262826e-17,0.0,0.0,0.0015200827503429367,0.641625751822597,0.010266278046917151,0.1299961650972532,0.0033086747534064424,0.21328304752948313,2.518000000000002,EGM8,0.58,RBA_reverse
0.585EGM1,-5.551115123125778e-17,-7.683448233913775e-17,0.0,0.0,0.0,0.001521290123456791,0.6422943201613858,0.010177471208567108,0.12887165352965696,0.0033195722958834785,0.21381569268104966,2.5200000000000022,EGM1,0.585,RBA_reverse
0.585EGM2,1.5067312477055682e-16,-1.3446034409349107e-16,0.0,0.0,0.0,0.0015212901234567912,0.6423226019727971,0.010392580441791503,0.12878100156665032,0.0033172372149194154,0.2136652886803847,2.5200000000000022,EGM2,0.585,RBA_reverse
0.585EGM3,-2.3790493384824763e-16,0.0,0.0,0.0,0.0,0.0015212901234567912,0.6423226019727971,0.01017031208770359,0.1290032699207382,0.0033172372149194154,0.21366528868038473,2.5200000000000022,EGM3,0.585,RBA_reverse
0.585EGM4,1.1102230246251556e-16,7.683448233913775e-17,1.4287512971664204e-17,0.00012360743710574718,0.0,0.001521290123456791,0.6422715609364332,0.010183232368622435,0.12894460389300008,0.0033168271797290073,0.21363887806165247,2.5200000000000022,EGM4,0.585,RBA_reverse
0.585EGM5,-1.0309213800090729e-16,3.841724116956888e-17,1.4287512971664204e-17,0.0,0.0,0.0015212901234567912,0.6423226019727971,0.010170312087703587,0.12878100156665032,0.0035395055690073322,0.2136652886803847,2.5200000000000022,EGM5,0.585,RBA_reverse
0.585EGM6,-1.1102230246251556e-16,3.841724116956888e-17,0.0,0.0,0.0002222683540879087,0.001521290123456791,0.6423226019727971,0.01017031208770359,0.12878100156665032,0.0033172372149194154,0.21366528868038473,2.5200000000000022,EGM6,0.585,RBA_reverse
0.585EGM7,1.5067312477055682e-16,-1.3446034409349107e-16,0.0,0.0,0.0,0.001743558477544707,0.6423226019727971,0.01017031208770359,0.12878100156665032,0.0033172372149194154,0.2136652886803847,2.5200000000000022,EGM7,0.585,RBA_reverse
0.585EGM8,1.5067312477055682e-16,-1.3446034409349107e-16,0.0,0.0,0.0,0.0015212901234567912,0.642544870326885,0.01017031208770359,0.12878100156665032,0.0033172372149194154,0.2136652886803847,2.5200000000000022,EGM8,0.585,RBA_reverse
0.59EGM1,-1.901730161134287e-16,-3.838677547474764e-17,-1.427618266795947e-17,0.0,0.0,0.0015224974965706464,0.6432171723713387,0.010080979744985667,0.12764983582971898,0.003328198581173804,0.2142013159762122,2.5220000000000025,EGM1,0.59,RBA_reverse
0.59EGM2,-1.5847751342785723e-17,-1.1516032642424293e-16,0.0,0.0,0.0,0.0015224974965706464,0.6432455550096708,0.01029860401358633,0.1275588606852101,0.0033258265973407784,0.21404865619762134,2.5220000000000025,EGM2,0.59,RBA_reverse
0.59EGM3,-2.3771627014178587e-17,-5.758016321212146e-17,1.427618266795947e-17,0.0,0.0,0.0015224974965706464,0.6432455550096706,0.010073795101283388,0.12778366959751303,0.0033258265973407784,0.21404865619762137,2.5220000000000025,EGM3,0.59,RBA_reverse
0.59EGM4,-7.131488104253576e-17,3.838677547474764e-17,0.0,0.00012492097943716626,0.0,0.0015224974965706464,0.6431938790209782,0.010086876110961682,0.1277244982303854,0.0033254111318248,0.21402191702984194,2.5220000000000025,EGM4,0.59,RBA_reverse
0.59EGM5,-7.923875671392862e-18,1.5354710189899057e-16,-1.427618266795947e-17,0.0,0.0,0.0015224974965706464,0.6432455550096706,0.010073795101283386,0.12755886068521008,0.003550635509643718,0.21404865619762134,2.5220000000000025,EGM5,0.59,RBA_reverse
0.59EGM6,-1.5847751342785723e-17,-1.1516032642424293e-16,0.0,0.0,0.0002248089123029347,0.0015224974965706464,0.6432455550096708,0.010073795101283388,0.1275588606852101,0.0033258265973407784,0.21404865619762134,2.5220000000000025,EGM6,0.59,RBA_reverse
0.59EGM7,-1.5847751342785723e-17,-1.1516032642424293e-16,0.0,0.0,0.0,0.0017473064088735868,0.6432455550096708,0.010073795101283386,0.1275588606852101,0.0033258265973407784,0.21404865619762134,2.5220000000000025,EGM7,0.59,RBA_reverse
0.59EGM8,-1.5847751342785723e-17,-3.838677547474764e-17,0.0,0.0,0.0,0.0015224974965706464,0.6434703639219737,0.010073795101283386,0.1275588606852101,0.0033258265973407784,0.21404865619762134,2.5220000000000025,EGM8,0.59,RBA_reverse
0.595EGM1,7.917596847564502e-18,5.753453709230203e-17,0.0,0.0,0.0,0.0015237048696845005,0.644141690366223,0.009984066612668546,0.12642267877326538,0.0033368969301007744,0.21459096244805764,2.5240000000000022,EGM1,0.595,RBA_reverse
0.595EGM2,7.12583716280805e-17,1.9178179030767348e-17,0.0,0.0,0.0,0.0015237048696845005,0.6441706951691176,0.010208292120034296,0.12632970939868113,0.003334443025282004,0.21443315541720026,2.5240000000000022,EGM2,0.595,RBA_reverse
0.595EGM3,7.917596847564501e-17,-1.3424725321537143e-16,-1.426487032036204e-17,0.0,0.0,0.0015237048696845005,0.6441706951691177,0.009976724477240038,0.12656127704147538,0.003334443025282004,0.21443315541720026,2.5240000000000022,EGM3,0.595,RBA_reverse
0.595EGM4,-1.821047274939835e-16,2.4931632739997554e-16,0.0,0.00012857421338538616,0.0,0.0015237048696845005,0.6441174124081667,0.00999021221747144,0.12650049714647998,0.003334014301892949,0.21440558484291874,2.5240000000000022,EGM4,0.595,RBA_reverse
0.595EGM5,-5.54231779329515e-17,-5.753453709230203e-17,0.0,0.0,0.0,0.0015237048696845007,0.6441706951691178,0.00997672447724004,0.12632970939868113,0.0035660106680762637,0.21443315541720026,2.5240000000000022,EGM5,0.595,RBA_reverse
0.595EGM6,-5.54231779329515e-17,0.0,0.0,0.0,0.00023156764279425032,0.0015237048696845007,0.6441706951691177,0.00997672447724004,0.12632970939868113,0.0033344430252820042,0.21443315541720032,2.5240000000000022,EGM6,0.595,RBA_reverse
0.595EGM7,7.12583716280805e-17,5.753453709230203e-17,0.0,0.0,0.0,0.0017552725124787602,0.6441706951691176,0.009976724477240038,0.12632970939868113,0.003334443025282004,0.21443315541720026,2.5240000000000022,EGM7,0.595,RBA_reverse
0.595EGM8,7.12583716280805e-17,5.753453709230203e-17,0.0,0.0,0.0,0.0015237048696845005,0.6444022628119118,0.009976724477240038,0.12632970939868113,0.003334443025282004,0.21443315541720026,2.5240000000000022,EGM8,0.595,RBA_reverse
0.6EGM1,-3.1645311865800156e-17,-9.581497203811716e-17,0.0,0.0,0.0,0.001524912242798355,0.6450678948698526,0.009886726565690031,0.12519011593405874,0.0033456682698295064,0.21498468211777075,2.526000000000002,EGM1,0.6,RBA_reverse
0.6EGM2,4.746796779870024e-17,-5.74889832228703e-17,0.0,0.0,0.0,0.001524912242798355,0.6450980328271599,0.010121662149130805,0.1250935144487014,0.0033430866241303476,0.21481879170807908,2.526000000000002,EGM2,0.6,RBA_reverse
0.6EGM3,-7.120195169805036e-17,1.7246694966861088e-16,-1.4253575886220822e-17,0.0,0.0,0.0015249122427983552,0.6450980328271598,0.00987909758903767,0.12533607900879454,0.003343086624130347,0.21481879170807905,2.526000000000002,EGM3,0.6,RBA_reverse
0.6EGM4,-8.702460763095043e-17,-7.665197763049372e-17,0.0,0.00013457263265619356,0.0,0.001524912242798355,0.645042163952156,0.009893239965664309,0.12527259149282802,0.00334263673616214,0.21478988297773488,2.526000000000002,EGM4,0.6,RBA_reverse
0.6EGM5,-2.0569452712770106e-16,3.832598881524686e-17,0.0,0.0,0.0,0.001524912242798355,0.6450980328271598,0.00987909758903767,0.1250935144487014,0.0035856511842234824,0.21481879170807905,2.526000000000002,EGM5,0.6,RBA_reverse
0.6EGM6,4.746796779870024e-17,-7.665197763049372e-17,0.0,0.0,0.0002425645600931411,0.001524912242798355,0.6450980328271599,0.00987909758903767,0.1250935144487014,0.003343086624130347,0.21481879170807908,2.526000000000002,EGM6,0.6,RBA_reverse
0.6EGM7,4.746796779870024e-17,1.916299440762343e-17,0.0,0.0,0.0,0.0017674768028914903,0.6450980328271599,0.009879097589037671,0.1250935144487014,0.0033430866241303476,0.21481879170807908,2.526000000000002,EGM7,0.6,RBA_reverse
