,wIG,wEAA,wENT,wRNAP,wAF,wrP,prot_fraction,name
0.525EGM3,0.0016802273517161088,0.6422760078063443,0.028231753903171845,0.002813488691061046,0.008045158333333349,0.31695336391437345,0.525,RBA_standard
0.525EGM4,0.0016820696635419885,0.6425538084829123,0.028370654241455958,0.002394945364382816,0.008045158333333347,0.31695336391437345,0.525,RBA_standard
0.525EGM5,0.0016802273517161081,0.6422760078063441,0.02823175390317184,0.002383219913201691,0.0084754271111927,0.31695336391437345,0.525,RBA_standard
0.525EGM6,0.0016802273517161083,0.6422760078063441,0.028231753903171845,0.002383219913201691,0.008045158333333347,0.3173836326922327,0.525,RBA_standard
0.525EGM7,0.0021104961295754622,0.6422760078063443,0.028231753903171845,0.002383219913201692,0.008045158333333349,0.31695336391437345,0.525,RBA_standard
0.525EGM8,0.0016802273517161088,0.6427062765842034,0.028231753903171845,0.002383219913201692,0.008045158333333349,0.31695336391437345,0.525,RBA_standard
0.53EGM1,0.001671371072900296,0.6398845530513589,0.02783135517710176,0.0023494197383891876,0.008015430291005307,0.319380248531625,0.53,RBA_standard
0.53EGM2,0.0016725018962617782,0.6403918770208707,0.02819052252184804,0.002349419738389187,0.008015430291005305,0.319380248531625,0.53,RBA_standard
0.53EGM3,0.0016725018962617782,0.6403918770208707,0.02783135517710176,0.002708587083135469,0.008015430291005305,0.319380248531625,0.53,RBA_standard
0.53EGM4,0.001674039768124078,0.6406237714471131,0.02794730239022298,0.0023592075719095023,0.008015430291005307,0.319380248531625,0.53,RBA_standard
0.53EGM5,0.0016725018962617784,0.640391877020871,0.027831355177101762,0.0023494197383891876,0.008374597635751588,0.319380248531625,0.53,RBA_standard
0.53EGM6,0.0016725018962617784,0.640391877020871,0.027831355177101762,0.0023494197383891876,0.008015430291005307,0.31973941587637134,0.53,RBA_standard
0.53EGM7,0.0020316692410080593,0.6403918770208707,0.02783135517710176,0.002349419738389187,0.008015430291005305,0.319380248531625,0.53,RBA_standard
0.53EGM8,0.0016725018962617782,0.640751044365617,0.02783135517710176,0.002349419738389187,0.008015430291005305,0.319380248531625,0.53,RBA_standard
0.535EGM1,0.0016638935004613489,0.6381022077716462,0.02743334170313619,0.0023158209177090894,0.00798575727513229,0.32179596864229915,0.535,RBA_standard
0.535EGM2,0.001664808077722189,0.6385125167396063,0.027725128347530964,0.0023158209177090894,0.007985757275132292,0.32179596864229926,0.535,RBA_standard
0.535EGM3,0.001664808077722189,0.6385125167396063,0.027433341703136188,0.0026076075621038614,0.007985757275132292,0.32179596864229926,0.535,RBA_standard
0.535EGM4,0.0016660574409417955,0.6387009071862237,0.02752753692644489,0.002323772528958171,0.007985757275132292,0.32179596864229937,0.535,RBA_standard
0.535EGM5,0.0016648080777221892,0.6385125167396064,0.027433341703136195,0.00231582091770909,0.008277543919527062,0.3217959686422993,0.535,RBA_standard
0.535EGM6,0.0016648080777221888,0.6385125167396063,0.027433341703136188,0.00231582091770909,0.007985757275132292,0.3220877552866941,0.535,RBA_standard
0.535EGM7,0.0019565947221169607,0.6385125167396063,0.027433341703136188,0.0023158209177090894,0.007985757275132292,0.32179596864229926,0.535,RBA_standard
0.535EGM8,0.001664808077722189,0.638804303384001,0.027433341703136188,0.0023158209177090894,0.007985757275132292,0.32179596864229926,0.535,RBA_standard
0.54EGM1,0.0016564339044548518,0.6363185285506059,0.027037707383485363,0.0022824229364086105,0.0079561392857143,0.3242005242463962,0.54,RBA_standard
0.54EGM2,0.0016571458152189911,0.6366379147669713,0.027265852949290792,0.0022824229364086105,0.0079561392857143,0.32420052424639617,0.54,RBA_standard
0.54EGM3,0.0016571458152189911,0.6366379147669713,0.02703770738348536,0.002510568502214042,0.0079561392857143,0.32420052424639617,0.54,RBA_standard
0.54EGM4,0.001658122681995141,0.6367852157002442,0.027111357850121722,0.002288640235528827,0.0079561392857143,0.32420052424639617,0.54,RBA_standard
0.54EGM5,0.0016571458152189911,0.6366379147669714,0.027037707383485363,0.0022824229364086105,0.008184284851519733,0.3242005242463962,0.54,RBA_standard
0.54EGM6,0.0016571458152189913,0.6366379147669714,0.027037707383485366,0.0022824229364086105,0.007956139285714302,0.32442866981220153,0.54,RBA_standard
0.54EGM7,0.0018852913810244222,0.6366379147669713,0.02703770738348536,0.0022824229364086105,0.0079561392857143,0.32420052424639617,0.54,RBA_standard
0.54EGM8,0.0016571458152189911,0.6368660603327767,0.02703770738348536,0.0022824229364086105,0.0079561392857143,0.32420052424639617,0.54,RBA_standard
0.545EGM1,0.0016489923162692497,0.634533553559177,0.026644446120359478,0.0022492252797349614,0.007926576322751337,0.32659391534391563,0.545,RBA_standard
0.545EGM2,0.0016495150278738335,0.6347680589073862,0.026812709118338024,0.002249225279734962,0.007926576322751339,0.3265939153439157,0.545,RBA_standard
0.545EGM3,0.0016495150278738335,0.6347680589073862,0.026644446120359485,0.002417488277713505,0.007926576322751339,0.3265939153439157,0.545,RBA_standard
0.545EGM4,0.0016502354912841144,0.6348766969891738,0.026698765161253392,0.0022538106916214634,0.007926576322751335,0.3265939153439157,0.545,RBA_standard
0.545EGM5,0.0016495150278738333,0.6347680589073861,0.02664444612035948,0.002249225279734961,0.00809483932072988,0.3265939153439157,0.545,RBA_standard
0.545EGM6,0.0016495150278738333,0.6347680589073862,0.02664444612035948,0.002249225279734962,0.007926576322751339,0.3267621783418942,0.545,RBA_standard
0.545EGM7,0.001817778025852377,0.6347680589073862,0.026644446120359485,0.002249225279734962,0.007926576322751339,0.3265939153439157,0.545,RBA_standard
0.545EGM8,0.0016495150278738335,0.6349363219053649,0.026644446120359485,0.002249225279734962,0.007926576322751339,0.3265939153439157,0.545,RBA_standard
0.55EGM1,0.0016415687665635634,0.6327473206410557,0.02625355181596876,0.0022162274329353537,0.007897068386243402,0.3289761419348579,0.55,RBA_standard
0.55EGM2,0.0016419156348083665,0.6329029369652713,0.026365709645883674,0.002216227432935353,0.0078970683862434,0.32897614193485786,0.55,RBA_standard
0.55EGM3,0.0016419156348083665,0.6329029369652713,0.026253551815968754,0.002328385262850274,0.0078970683862434,0.32897614193485786,0.55,RBA_standard
0.55EGM4,0.0016423958688087169,0.6329753510530141,0.026289758859840032,0.0022192838972360887,0.0078970683862434,0.32897614193485786,0.55,RBA_standard
0.55EGM5,0.0016419156348083665,0.6329029369652713,0.02625355181596875,0.002216227432935353,0.008009226216158322,0.3289761419348579,0.55,RBA_standard
0.55EGM6,0.0016419156348083665,0.6329029369652714,0.026253551815968754,0.002216227432935353,0.007897068386243402,0.3290882997647728,0.55,RBA_standard
0.55EGM7,0.0017540734647232873,0.6329029369652713,0.026253551815968754,0.002216227432935353,0.0078970683862434,0.32897614193485786,0.55,RBA_standard
0.55EGM8,0.0016419156348083665,0.6330150947951864,0.026253551815968754,0.002216227432935353,0.0078970683862434,0.32897614193485786,0.55,RBA_standard
0.555EGM1,0.0016341632852768322,0.6309598673169312,0.025865018372523398,0.002183428881256998,0.00786761547619049,0.3313472040192227,0.555,RBA_standard
0.555EGM2,0.001634347555144239,0.6310425367450473,0.02592486732313825,0.002183428881256998,0.007867615476190491,0.33134720401922274,0.555,RBA_standard
0.555EGM3,0.0016343475551442394,0.6310425367450475,0.025865018372523405,0.002243277831871842,0.007867615476190491,0.3313472040192227,0.555,RBA_standard
0.555EGM4,0.0016346038145689475,0.6310811778917637,0.025884338945881546,0.0021850598523726976,0.007867615476190491,0.3313472040192227,0.555,RBA_standard
0.555EGM5,0.0016343475551442394,0.6310425367450476,0.025865018372523408,0.0021834288812569986,0.007927464426805335,0.3313472040192227,0.555,RBA_standard
0.555EGM6,0.0016343475551442394,0.6310425367450475,0.025865018372523405,0.0021834288812569986,0.007867615476190491,0.3314070529698376,0.555,RBA_standard
0.555EGM7,0.0016941965057590822,0.6310425367450473,0.0258650183725234,0.002183428881256998,0.007867615476190491,0.33134720401922274,0.555,RBA_standard
0.555EGM8,0.001634347555144239,0.6311023856956621,0.0258650183725234,0.002183428881256998,0.007867615476190491,0.33134720401922274,0.555,RBA_standard
0.56EGM1,0.0016267759016374125,0.6291712307886569,0.025478839692233652,0.002150829109947109,0.007838217592592608,0.3337071015970102,0.56,RBA_standard
0.56EGM2,0.0016268107080031008,0.6291868460511346,0.02549019494131235,0.0021508291099471095,0.007838217592592608,0.33370710159701017,0.56,RBA_standard
0.56EGM3,0.0016268107080031008,0.6291868460511345,0.025478839692233652,0.002162184359025807,0.007838217592592607,0.33370710159701017,0.56,RBA_standard
0.56EGM4,0.0016268593285648056,0.629194177505423,0.025482505419377927,0.002151138557031288,0.00783821759259261,0.3337071015970102,0.56,RBA_standard
0.56EGM5,0.001626810708003101,0.6291868460511345,0.025478839692233655,0.002150829109947109,0.007849572841671308,0.33370710159701017,0.56,RBA_standard
0.56EGM6,0.001626810708003101,0.6291868460511345,0.025478839692233655,0.002150829109947109,0.007838217592592608,0.3337184568460889,0.56,RBA_standard
0.56EGM7,0.0016381659570817993,0.6291868460511346,0.025478839692233655,0.0021508291099471095,0.007838217592592608,0.33370710159701017,0.56,RBA_standard
0.56EGM8,0.0016268107080031008,0.6291982013002132,0.025478839692233655,0.0021508291099471095,0.007838217592592608,0.33370710159701017,0.56,RBA_standard
0.565EGM1,0.001616937764522088,0.6263668492884876,0.025071462871496163,0.0021164398702743547,0.007801547619047633,0.3358981360128152,0.565,RBA_standard
0.565EGM2,0.0016183890116720577,0.6270179257429928,0.02554756174319782,0.0021164398702743547,0.007801547619047634,0.3358981360128151,0.565,RBA_standard
0.565EGM3,0.0016183890116720577,0.6270179257429928,0.025071462871496166,0.0025925387419760146,0.007801547619047634,0.3358981360128151,0.565,RBA_standard
0.565EGM4,0.0016204275574061633,0.6273253163682901,0.02522515818414481,0.002129414258295953,0.007801547619047634,0.3358981360128152,0.565,RBA_standard
0.565EGM5,0.0016183890116720577,0.627017925742993,0.025071462871496166,0.002116439870274355,0.008277646490749295,0.3358981360128152,0.565,RBA_standard
0.565EGM6,0.0016183890116720577,0.6270179257429929,0.025071462871496166,0.002116439870274355,0.007801547619047636,0.3363742348845169,0.565,RBA_standard
0.565EGM7,0.0020944878833737174,0.6270179257429928,0.025071462871496166,0.0021164398702743547,0.007801547619047634,0.3358981360128151,0.565,RBA_standard
0.565EGM8,0.0016183890116720577,0.6274940246146944,0.025071462871496166,0.0021164398702743547,0.007801547619047634,0.3358981360128151,0.565,RBA_standard
0.57EGM1,0.001609596349835451,0.6245790615570004,0.02469028977791541,0.002084262652021674,0.007772273544973557,0.33823430901412577,0.57,RBA_standard
0.57EGM2,0.001610918556389308,0.6251722462224981,0.025125990009991758,0.002084262652021673,0.0077722735449735555,0.33823430901412577,0.57,RBA_standard
0.57EGM3,0.001610918556389308,0.6251722462224981,0.024690289777915406,0.002519962884098025,0.0077722735449735555,0.33823430901412577,0.57,RBA_standard
0.57EGM4,0.0016127841244514079,0.6254535536876921,0.02483094351051242,0.002096136118244886,0.007772273544973557,0.3382343090141257,0.57,RBA_standard
0.57EGM5,0.001610918556389308,0.6251722462224981,0.024690289777915406,0.002084262652021673,0.00820797377704991,0.3382343090141257,0.57,RBA_standard
0.57EGM6,0.001610918556389308,0.6251722462224981,0.024690289777915403,0.002084262652021673,0.0077722735449735555,0.33867000924620205,0.57,RBA_standard
0.57EGM7,0.002046618788465659,0.6251722462224981,0.024690289777915406,0.002084262652021673,0.0077722735449735555,0.33823430901412577,0.57,RBA_standard
0.57EGM8,0.001610918556389308,0.6256079464545743,0.024690289777915406,0.002084262652021673,0.0077722735449735555,0.33823430901412577,0.57,RBA_standard
0.575EGM1,0.0016022730834105042,0.6227901896106577,0.0243114521378226,0.0020522825840869614,0.007743054497354512,0.34055931750885904,0.575,RBA_standard
0.575EGM2,0.0016034790775147716,0.6233312376089791,0.024710628723205515,0.002052282584086962,0.007743054497354513,0.3405593175088591,0.575,RBA_standard
0.575EGM3,0.0016034790775147716,0.6233312376089791,0.024311452137822605,0.00245145916946987,0.007743054497354513,0.3405593175088591,0.575,RBA_standard
0.575EGM4,0.0016051882597322787,0.6235889637820037,0.024440315224334794,0.002063160727715792,0.007743054497354512,0.34055931750885915,0.575,RBA_standard
0.575EGM5,0.0016034790775147716,0.6233312376089791,0.024311452137822605,0.002052282584086962,0.008142231082737419,0.3405593175088591,0.575,RBA_standard
0.575EGM6,0.001603479077514772,0.6233312376089791,0.024311452137822605,0.0020522825840869623,0.007743054497354513,0.34095849409424195,0.575,RBA_standard
0.575EGM7,0.00200265566289768,0.6233312376089791,0.024311452137822605,0.002052282584086962,0.007743054497354513,0.3405593175088591,0.575,RBA_standard
0.575EGM8,0.0016034790775147716,0.623730414194362,0.024311452137822605,0.002052282584086962,0.007743054497354513,0.3405593175088591,0.575,RBA_standard
0.58EGM1,0.001594967991883688,0.621000269488495,0.023934943853427926,0.002020499151717428,0.007713890476190488,0.34287316149701486,0.58,RBA_standard
0.58EGM2,0.0015960704941700979,0.6214948877068562,0.024301490674050682,0.002020499151717428,0.007713890476190488,0.342873161497015,0.58,RBA_standard
0.58EGM3,0.0015960704941700979,0.6214948877068562,0.02393494385342793,0.002387045972340179,0.007713890476190488,0.342873161497015,0.58,RBA_standard
0.58EGM4,0.0015976399632487786,0.6217315466512248,0.024053273325612193,0.002030488086708693,0.0077138904761904865,0.34287316149701486,0.58,RBA_standard
0.58EGM5,0.0015960704941700979,0.6214948877068565,0.023934943853427933,0.002020499151717428,0.00808043729681324,0.342873161497015,0.58,RBA_standard
0.58EGM6,0.0015960704941700979,0.6214948877068563,0.023934943853427936,0.0020204991517174284,0.007713890476190488,0.3432397083176378,0.58,RBA_standard
0.58EGM7,0.0019626173147928483,0.6214948877068562,0.02393494385342793,0.002020499151717428,0.007713890476190488,0.342873161497015,0.58,RBA_standard
0.58EGM8,0.0015960704941700979,0.6218614345274791,0.02393494385342793,0.002020499151717428,0.007713890476190488,0.342873161497015,0.58,RBA_standard
0.585EGM1,0.0015876811012239215,0.6192093369300778,0.023560758826941648,0.0019889118401602863,0.007684781481481494,0.3451758409785936,0.585,RBA_standard
0.585EGM2,0.0015886927254769364,0.6196631843205506,0.02389858865373726,0.001988911840160286,0.007684781481481494,0.3451758409785936,0.585,RBA_standard
0.585EGM3,0.0015886927254769364,0.6196631843205506,0.023560758826941645,0.002326741666955899,0.007684781481481494,0.3451758409785936,0.585,RBA_standard
0.585EGM4,0.0015901392350009065,0.6198813022953561,0.02366981781434443,0.001998118195223573,0.007684781481481496,0.34517584097859355,0.585,RBA_standard
0.585EGM5,0.0015886927254769366,0.6196631843205506,0.023560758826941645,0.0019889118401602867,0.008022611308277108,0.34517584097859355,0.585,RBA_standard
0.585EGM6,0.0015886927254769364,0.6196631843205506,0.023560758826941645,0.0019889118401602867,0.007684781481481494,0.34551367080538914,0.585,RBA_standard
0.585EGM7,0.0019265225522725484,0.6196631843205506,0.023560758826941645,0.001988911840160286,0.007684781481481494,0.3451758409785936,0.585,RBA_standard
0.585EGM8,0.0015886927254769364,0.6200010141473462,0.023560758826941645,0.001988911840160286,0.007684781481481494,0.3451758409785936,0.585,RBA_standard
0.59EGM1,0.0015804124367410758,0.6174174273792999,0.023188890960573916,0.0019575201346627466,0.007655727513227524,0.3474673559535948,0.59,RBA_standard
0.59EGM2,0.0015813456905569363,0.6178361152544816,0.02350193545347644,0.001957520134662747,0.007655727513227524,0.3474673559535947,0.59,RBA_standard
0.59EGM3,0.0015813456905569363,0.6178361152544816,0.02318889096057392,0.002270564627565267,0.007655727513227524,0.3474673559535947,0.59,RBA_standard
0.59EGM4,0.0015826860749886637,0.618038230714397,0.023289948690531616,0.001966051053260443,0.007655727513227524,0.34746735595359474,0.59,RBA_standard
0.59EGM5,0.0015813456905569366,0.6178361152544817,0.023188890960573923,0.0019575201346627475,0.007968772006130045,0.34746735595359474,0.59,RBA_standard
0.59EGM6,0.0015813456905569366,0.6178361152544818,0.02318889096057393,0.0019575201346627475,0.007655727513227526,0.34778040044649733,0.59,RBA_standard
0.59EGM7,0.001894390183459456,0.6178361152544816,0.02318889096057392,0.001957520134662747,0.007655727513227524,0.3474673559535947,0.59,RBA_standard
0.59EGM8,0.0015813456905569363,0.6181491597473842,0.02318889096057392,0.001957520134662747,0.007655727513227524,0.3474673559535947,0.59,RBA_standard
0.595EGM1,0.0015731620230943352,0.615624575988137,0.022819334156535004,0.0019263235204720229,0.007626728571428587,0.3497477064220187,0.595,RBA_standard
